belongs_to_collection,budget,genres,original_title,month,runtime,vote_average,revenue
"{'id': 8650, 'name': 'Transformers Collection', 'poster_path': '/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg', 'backdrop_path': '/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg'}",260000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",Transformers: The Last Knight,6,149,6.2,604942143
"{'id': 9518, 'name': 'The Transporter Collection', 'poster_path': '/uakYnYtFxqjS8pjEWW9lGWmdMRz.jpg', 'backdrop_path': '/qDuTIGAEbxF3jP9zNILLAoxNLpU.jpg'}",32000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Transporter 2,8,87,6.2,85167639
"{'id': 9518, 'name': 'The Transporter Collection', 'poster_path': '/uakYnYtFxqjS8pjEWW9lGWmdMRz.jpg', 'backdrop_path': '/qDuTIGAEbxF3jP9zNILLAoxNLpU.jpg'}",30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Transporter 3,11,104,5.9,108979549
,15000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",Transsiberian,1,111,6.5,5926410
,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Trapped,9,106,5.8,6916869
,140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",Treasure Planet,11,95,7.2,109578115
,3250000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",Treehouse,10,96,3.5,3250000
,36000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Trespass,10,91,5.4,9612469
,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Triple 9,2,115,5.6,12639297
,31000000,"[{'id': 18, 'name': 'Drama'}]",Tristan & Isolde,4,125,6.4,28000000
,200000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",Trois,2,93,4.5,1160268
,125000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",Trolls,10,92,6.7,346864462
"{'id': 63043, 'name': 'TRON Collection', 'poster_path': '/cvFlDIfOwhYe4ouAAfdyq9E5zlZ.jpg', 'backdrop_path': '/o8NBfffQPE9tHTR9l7FuWbdVPHu.jpg'}",170000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",TRON: Legacy,12,125,6.3,400062763
,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Tropic Thunder,8,107,6.5,188072649
,175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Troy,5,163,6.9,497409852
,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",True Grit,12,110,7.2,252276927
,15000000,"[{'id': 18, 'name': 'Drama'}]",Trumbo,10,124,7.3,8235661
,9500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Trust,9,104,6.6,120000
,9600000,"[{'id': 18, 'name': 'Drama'}]",Truth,9,121,6.5,2541554
,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",Tuck Everlasting,10,90,6.4,19158074
,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",Tucker and Dale vs Evil,1,89,7.3,5476793
,300000,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",Tupac: Resurrection,1,112,8,7808524
,135000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",Turbo,7,96,6.1,282570682
,2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",Tusk,9,102,5.1,1826705
,400000,"[{'id': 18, 'name': 'Drama'}]",Twelve and Holding,9,90,7,95687
"{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}",37000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Twilight,11,122,5.8,392616625
,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Twisted,2,97,5.3,25195000
,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Two for the Money,10,122,5.9,30526509
,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Two Lovers,11,110,6.6,3148182
,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Two Weeks Notice,12,101,5.9,93354918
,62000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",U-571,4,116,6.1,127666415
,15000000,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",U2 3D,5,85,6.7,22730842
,30000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Ultraviolet,3,87,4.8,31070211
,75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Unbreakable,11,106,6.9,248118121
,65000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Unbroken,12,137,7.3,163442937
,25000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Under Suspicion,9,110,6.4,260562
,13300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",Under the Skin,3,108,6,5380251
,18000000,"[{'id': 10749, 'name': 'Romance'}]",Under the Tuscan Sun,4,113,6.4,58878723
,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Undercover Brother,5,86,5.5,41604473
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Underworld,9,121,6.6,95708457
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",70000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",Underworld: Awakening,1,88,6.1,160112671
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",35000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",Underworld: Blood Wars,11,91,5.2,81093313
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Underworld: Evolution,1,106,6.4,111340801
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",35000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Underworld: Rise of the Lycans,1,92,6.2,91353501
,9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Undiscovered,8,97,4.5,1046166
"{'id': 117777, 'name': 'Undisputed Collection', 'poster_path': '/5STwD6qvkxjnxdSyQHNxIJu59FC.jpg', 'backdrop_path': '/6xtQ7VgMiqMLZ2vvNEM7HzMHxxe.jpg'}",20000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Undisputed,8,96,6.1,12398628
,50000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Unfaithful,5,124,6.3,119137784
,35000000,"[{'id': 35, 'name': 'Comedy'}]",Unfinished Business,3,91,5,14431253
,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Unforgettable,4,100,5.7,17768012
,9900000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Unfriend,1,92,5.3,2400000
,1000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Unfriended,4,82,5.5,62882090
,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",United 93,4,111,6.9,76286096
"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",11500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",Universal Soldier: Day of Reckoning,10,114,5.1,1402307
"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Universal Soldier: Regeneration,10,97,5.2,875386
,3700000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Unknown,11,98,6.4,3338228
,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Unknown,2,113,6.5,130786397
,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",Unleashed,2,103,6.6,50871113
,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Unstoppable,11,98,6.3,167805466
,35000000,"[{'id': 18, 'name': 'Drama'}]",Untraceable,1,101,5.9,32483410
,175000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Up,5,96,7.8,735099082
,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Up in the Air,9,109,6.7,163670000
,60000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",Upside Down,9,104,6.2,8106475
,100000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",Upstream Color,4,96,6.5,444098
,20000000,"[{'id': 35, 'name': 'Comedy'}]",Uptown Girls,8,92,6.1,37095657
"{'id': 52760, 'name': 'Urban Legend', 'poster_path': '/xhxs9fukHkkFgVcdoWKViiqduLo.jpg', 'backdrop_path': '/hSMhHSKOXLe0VGiDSbTwBbX55xv.jpg'}",14000000,"[{'id': 27, 'name': 'Horror'}]",Urban Legends: Final Cut,9,97,4.4,38574362
,54000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",V for Vendetta,3,132,7.7,132511035
"{'id': 86112, 'name': 'Vacancy Collection', 'poster_path': '/wDLo8s0HEd1ci5980gpk3GoD2DL.jpg', 'backdrop_path': '/AmzchMREhCLicBZNpUaCXc6f5jQ.jpg'}",19000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Vacancy,4,80,6,35300645
"{'id': 108693, 'name': ""National Lampoon's Vacation Collection"", 'poster_path': '/zvEUkLpDO7xlgabBEA9CCc0cvAt.jpg', 'backdrop_path': '/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg'}",31000000,"[{'id': 35, 'name': 'Comedy'}]",Vacation,7,99,6.1,104384188
,52000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Valentine's Day,2,125,5.7,216485654
,197471676,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",Valerian and the City of a Thousand Planets,7,137,6.7,90024292
,35000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Valiant,3,76,5.2,19478106
,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",Valkyrie,12,121,6.7,200276000
"{'id': 278920, 'name': 'Vampires Suck Collection', 'poster_path': '/5lFDNBMJd7Yz6nXWETI8PFVqJXe.jpg', 'backdrop_path': '/rlDK7GYKJP9p1TAj7dIBOuJ7ehO.jpg'}",20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Vampires Suck,8,82,4.2,80547866
"{'id': 109608, 'name': 'Van Helsing Collection', 'poster_path': '/kuqxOT5Ox7mrHUSvwuDCJG6tuRL.jpg', 'backdrop_path': '/uBNNmICsBnLhB2zhQ8PpwoluoYR.jpg'}",160000000,"[{'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",Van Helsing,5,132,6,300257475
,68000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Vanilla Sky,12,136,6.5,203388341
,10000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Vanishing on 7th Street,9,92,4.8,1068682
,23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Vanity Fair,9,141,5.5,16123851
,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Vantage Point,2,90,6.3,151161491
,500000,"[{'id': 18, 'name': 'Drama'}]",Varalaru,10,157,6.1,500000
,17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Veronica Guerin,7,98,6.8,1569918
,6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Veronica Mars,3,107,6.5,3485127
,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",Vertical Limit,12,124,5.9,215663859
,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Vicky Cristina Barcelona,8,96,6.7,96408652
,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Victor Frankenstein,11,109,5.6,34227298
,700000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",Videocracy,9,85,6.4,1179676
,500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",Villan,12,157,6.7,500000
,38000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Virgin Territory,12,93,4.3,5410749
,3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Vizontele Tuuba,1,111,6.5,13954476
,120000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Vulgar,9,87,5.3,14904
,25100000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",W.,10,131,6,29506464
,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",W.E.,9,119,5.8,868439
"{'id': 93731, 'name': 'Waiting Collection', 'poster_path': '/2gOKaOLhI3vdaE6wO2VpsBa408K.jpg', 'backdrop_path': None}",3000000,"[{'id': 35, 'name': 'Comedy'}]",Waiting...,10,94,6.2,18637690
,2000000,"[{'id': 35, 'name': 'Comedy'}]",Waitress,5,108,6.6,22179430
,8500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Waking the Dead,3,105,6.5,327418
,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",Walk Hard: The Dewey Cox Story,12,96,6.6,18317151
,15000000,"[{'id': 35, 'name': 'Comedy'}]",Walk of Shame,5,95,5.8,59209
,28000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Walk the Line,9,136,7.3,186438883
"{'id': 299748, 'name': 'Walking Tall Collection', 'poster_path': '/wdk59P3cjnx8w78o1K5pos0yUgN.jpg', 'backdrop_path': '/zzVAOPbmA8bGmRVV8NsV8swBrbG.jpg'}",56000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Walking Tall,4,86,6,57223890
,80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",Walking With Dinosaurs,12,87,5.2,126546518
"{'id': 52783, 'name': 'Wall Street Collection', 'poster_path': '/dmGQDIrfvmr5rahYcVhpS2xx6oy.jpg', 'backdrop_path': '/sEKYBSwZFFppJ5GmEVxsECr7ilR.jpg'}",70000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Wall Street: Money Never Sleeps,9,133,5.8,134748021
,180000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",WALLÔšE,6,98,7.8,521311860
,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Waltzing Anna,8,108,7,11455
,35000000,"[{'id': 35, 'name': 'Comedy'}]",Wanderlust,2,98,5.3,24159934
"{'id': 462400, 'name': 'Wanted - Collection', 'poster_path': None, 'backdrop_path': None}",75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Wanted,6,110,6.4,258270008
,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",War,8,103,6,40452643
,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",War Dogs,8,114,6.8,86234523
"{'id': 173710, 'name': 'Planet of the Apes (Reboot) Collection', 'poster_path': '/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg', 'backdrop_path': '/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg'}",152000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",War for the Planet of the Apes,7,140,6.7,369907963
,66000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",War Horse,12,146,7,177584879
,132000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",War of the Worlds,6,116,6.2,591739379
,3000000,"[{'id': 18, 'name': 'Drama'}]",War Room,8,120,6.9,67790117
,5000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","War, Inc.",4,106,5.6,1296184
,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",Warcraft,5,123,6.3,433677183
,35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Warm Bodies,1,97,6.4,116980662
,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Warrior,9,140,7.7,23057115
,1500000,"[{'id': 99, 'name': 'Documentary'}]",Waste Land,1,90,7.6,187716
,130000000,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",Watchmen,3,163,7,185258983
,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Water for Elephants,3,120,6.7,114156230
,65000000,"[{'id': 18, 'name': 'Drama'}]",We Are Marshall,12,124,6.7,43545364
,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",We Are Your Friends,8,96,6.3,11122090
,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",We Bought a Zoo,12,124,6.5,120081841
,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",We Don't Live Here Anymore,1,101,5.8,2037545
,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",We Need to Talk About Kevin,9,112,7.4,6038942
,21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",We Own the Night,5,117,6.5,54926886
,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",We Were Soldiers,3,138,6.7,114660784
"{'id': 297923, 'name': ""We're the Millers Collection"", 'poster_path': '/8i2kMT4VfYaK5wH1Q8HyxmdHtFm.jpg', 'backdrop_path': '/1JXiwPCJXIhubAhEuvyBh5UE6rH.jpg'}",37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",We're the Millers,8,110,6.8,269994119
,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Wedding Crashers,7,119,6.4,285176741
,8000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Weekend,9,96,7.5,484592
,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Welcome Home Roscoe Jenkins,2,114,5.7,43650785
,30000000,"[{'id': 35, 'name': 'Comedy'}]",Welcome to Mooseport,2,110,4.8,14000000
,8500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",Welcome to the Punch,3,99,5.7,9747
"{'id': 159616, 'name': 'East is East Collection', 'poster_path': '/aCRRl0LNpFgkwyW66OlcdfwVUs3.jpg', 'backdrop_path': '/tx3cY0yY2xWIT1shMOTOLJH8Nx4.jpg'}",3837625,"[{'id': 35, 'name': 'Comedy'}]",West Is West,10,103,6.3,3867000
,259000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",West of Zanzibar,11,65,6.2,921000
,5000000,"[{'id': 35, 'name': 'Comedy'}]",Wet Hot American Summer,7,97,6.4,295206
,8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Whale Rider,1,101,7.1,41400000
,11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",What If,9,93,6.7,7847000
,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",What Just Happened,10,104,5.2,6673422
,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",What Lies Beneath,7,130,6.3,155464351
,40000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",What to Expect When You're Expecting,5,110,5.8,79700000
,70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",What Women Want,12,127,6.1,374111707
,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",What's Your Number?,9,106,6.2,30426096
,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Whatever It Takes,3,94,5.1,9902115
,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Whatever Works,6,92,6.8,35097815
"{'id': 276838, 'name': 'When a Stranger Calls Collection', 'poster_path': '/7UbKcurnuSzVrMbHsISa5AfLNNp.jpg', 'backdrop_path': None}",15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",When a Stranger Calls,2,87,5.4,66966987
,10000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",When the Bough Breaks,9,97,5.3,30658387
,15000000,"[{'id': 18, 'name': 'Drama'}]",When the Game Stands Tall,8,115,6.3,30127963
